inverse_volatility,minimum_variance
0.00016385670428742627,-0.0009741182515079131
-7.70377826196612e-06,-0.00010966360795055278
-2.0888423040907257e-05,-0.0008880407244893554
5.4153502082299627e-05,-0.000841697061858978
2.9427267283208507e-05,0.000277937493860707
1.065219267178748e-05,-0.0008692350082786985
0.00017597106440928655,0.000153413833842636
9.730887707443058e-05,-0.000495453137673813
7.302398304286997e-05,0.00012663776851023969
-1.1632505605845575e-06,-0.00026204830843391515
8.892943615193387e-05,0.0003164861319522105
7.84921082825792e-05,0.0002994051095685858
-3.1955322488590046e-05,-0.0008716524022127417
-7.67864259324315e-05,-0.00022215907909444729
9.158242775067591e-05,-0.0005900033728450934
7.509371343396778e-05,-0.0010026084652240855
-1.49981100680039e-05,-0.00015666991588489788
8.160340539192645e-05,0.000683112068676876
3.865267502717147e-05,-0.0005207510236634905
0.00010704506909074875,-0.0002537854359413227
9.133921226101008e-05,-0.0001906863729212732
6.387344804504921e-05,-0.00022738070315213844
4.23927473679274e-05,-0.0001549191906478228
9.820689938901697e-05,-0.0006316103610511247
5.892492554740076e-05,8.227711628264596e-05
0.00011954792581914646,5.654020065664878e-05
0.00011547446678562837,-0.00022803496392334236
-4.189928063987359e-05,-0.0009704476344129855
-7.88134959088318e-06,-0.0004629181520042656
2.3757382189277672e-05,0.0003268190048222223
6.939589521499481e-05,-0.0006739156678807423
7.135901427501661e-05,-0.0005749270177014884
-4.0975950316302816e-05,-0.0007472636362113067
4.5675280164690776e-05,-0.00018737811217823202
1.5068790236674138e-05,-0.0002557426214488216
9.294655377544309e-05,-7.853119193366485e-05
0.0001325839930537737,0.0001585972533722732
8.74114780125378e-05,-0.0008961237744824612
0.00021624110584790316,-0.00016724152381100257
7.781382250093827e-05,-0.00026937893159660327
9.059216995474704e-05,-0.00028581300189568543
9.962551273807091e-06,-0.0002560795810193844
0.0001359499494380819,-0.0002162502391497853
-2.7570169355290244e-05,-0.0008762908826450464
-5.9231474652697574e-05,-0.0008735201313318891
-2.3602536805250596e-05,-0.000540551450115447
5.824518803799973e-06,-0.0006373368184988672
0.00015077980040487156,-1.8617224965698212e-05
7.430614471112351e-05,-0.00020956290115810424
-2.34066838085265e-05,-0.0009439197149941607
6.193617195545924e-05,9.709059078177979e-05
2.8004477391555132e-05,2.7670614430709407e-05
7.750668455992567e-05,-0.0002625560656433085
6.229232814947193e-05,0.0002957109678629192
2.418102061098814e-05,0.00023949455476563196
3.7959271771504397e-05,-0.0006292064590184447
8.775154570611211e-05,-0.0005867039554938997
-1.8164514951777655e-05,0.000297374443832806
-3.302162997103391e-05,-0.0011101112792162291
1.3674454686131497e-05,-0.0005122002686370366
-4.675458428342574e-05,-0.0007692108935466582
0.0001298739636864492,-0.0003050430625658525
7.887237051521355e-05,-0.00035200157270479565
0.00010178833722312884,0.0002508684023967201
5.3356421433091856e-05,-5.808958414839997e-05
-5.884657759212711e-05,-0.0010576690846044034
7.174391092199507e-05,-0.0005146124064544599
0.00010406671924224236,-0.00030859827125856876
1.828145801791977e-05,-0.0005832462161461779
0.0001090347064592596,-0.00030398948252313793
0.00012138161099073608,-0.0008150117938478661
0.0001759559324349221,-0.00011997719425069819
8.468437218542974e-06,-0.00047939664020321356
4.548085116594773e-05,0.0002735591217458705
6.807841389614642e-06,-0.00041990739225038665
-2.2235038369530135e-05,-0.0002469015030188579
0.00013476850749328634,-0.0006305134424380192
-2.7191371852352435e-05,-0.0009906045221150935
8.95108291562334e-05,-0.00013357156754708073
0.00010096336538772781,-0.00013907651929971417
0.0001391009791648397,7.60750755542601e-05
0.00015643702833822493,0.0004862970566542386
6.630405498678737e-05,-0.0010642913532072512
0.00012020666013935146,0.0002668720211147919
4.999314022677222e-05,-0.0003694848825048533
1.885364314676915e-05,-0.0006066431736711114
6.625988357060187e-06,-0.0007238148689028588
5.792870326502967e-05,-3.032909031177611e-05
0.0001524379362462254,-0.00015928882678486707
-1.9600416291116286e-05,-6.501004206067607e-05
-7.017620689533992e-05,0.00011531301451963289
0.00012773240352498814,-0.00021052034465030754
0.00010422389636174077,-0.00014943934297020442
2.017699866565811e-05,0.00020638389482611547
2.7209885383472934e-05,-0.00039889207854752675
-8.491523817555368e-06,-0.0008094172357694584
