message_type,sending_time,arrival_time
MarketChange,1772728619251049000,1772728619251240175
MarketChange,1772728619251311000,1772728619251427653
MarketChange,1772728619251581000,1772728619251799900
MarketChange,1772728619251922000,1772728619252051216
MarketChange,1772728619251966000,1772728619252053343
MarketChange,1772728619252168000,1772728619252297255
MarketChange,1772728619252418000,1772728619252547341
MarketChange,1772728619252448000,1772728619252670144
MarketChange,1772728619252472000,1772728619252672272
MarketChange,1772728619252790000,1772728619252920503
MarketChange,1772728619276569000,1772728619276686326
MarketChange,1772728619276807000,1772728619276882511
MarketChange,1772728619276842000,1772728619277006738
Ticker,1772728619276894000,1772728619277023734
MarketChange,1772728619276894000,1772728619277023734
MarketChange,1772728619277004000,1772728619277147961
MarketChange,1772728619319635000,1772728619319715454
MarketChange,1772728619362896000,1772728619363018856
MarketChange,1772728619420985000,1772728619421058902
MarketChange,1772728619614894000,1772728619615031125
MarketChange,1772728619615173000,1772728619615289039
MarketChange,1772728619997242000,1772728619997364235
MarketChange,1772728620006119000,1772728620006239581
MarketChange,1772728620083029000,1772728620083153385
Ticker,1772728620083386000,1772728620083491389
MarketChange,1772728620083386000,1772728620083491389
MarketChange,1772728620084869000,1772728620084983569
MarketChange,1772728620087473000,1772728620087681893
MarketChange,1772728620091556000,1772728620091693613
MarketChange,1772728620110682000,1772728620110895866
MarketChange,1772728620172044000,1772728620172175305
MarketChange,1772728620227823000,1772728620227948461
MarketChange,1772728620228083000,1772728620228161574
MarketChange,1772728620228304000,1772728620228370657
MarketChange,1772728620228542000,1772728620228650767
MarketChange,1772728620240868000,1772728620240984918
MarketChange,1772728620379266000,1772728620379386356
MarketChange,1772728620855868000,1772728620855951605
MarketChange,1772728620856160000,1772728620856225956
MarketChange,1772728621102375000,1772728621102460453
MarketChange,1772728621259999000,1772728621260070141
MarketChange,1772728621260089000,1772728621260194429
MarketChange,1772728621421638000,1772728621421730050
MarketChange,1772728621421878000,1772728621421953049
MarketChange,1772728621672600000,1772728621672678917
MarketChange,1772728621672827000,1772728621672904630
MarketChange,1772728621672856000,1772728621673027741
MarketChange,1772728621699165000,1772728621699235620
MarketChange,1772728621763877000,1772728621763950628
MarketChange,1772728621765904000,1772728621765967382
MarketChange,1772728621765930000,1772728621766091490
MarketChange,1772728621956135000,1772728621956214116
MarketChange,1772728621965870000,1772728621965959371
MarketChange,1772728622023759000,1772728622023833724
MarketChange,1772728622027512000,1772728622027576910
MarketChange,1772728622048574000,1772728622048639168
MarketChange,1772728622059569000,1772728622059640782
MarketChange,1772728622059816000,1772728622059878355
Ticker,1772728622060172000,1772728622060260144
Ticker,1772728622060186000,1772728622060384108
MarketChange,1772728622060186000,1772728622060384108
MarketChange,1772728622126867000,1772728622126942237
MarketChange,1772728622127134000,1772728622127202597
MarketChange,1772728622263083000,1772728622263153854
MarketChange,1772728622320356000,1772728622320430002
MarketChange,1772728622450221000,1772728622450299689
MarketChange,1772728622450449000,1772728622450518538
Ticker,1772728622450505000,1772728622450674951
MarketChange,1772728622450515000,1772728622450801421
MarketChange,1772728622450908000,1772728622451310733
MarketChange,1772728622450934000,1772728622451316897
MarketChange,1772728622451245000,1772728622451424417
MarketChange,1772728622513373000,1772728622513490667
MarketChange,1772728622564435000,1772728622564500485
MarketChange,1772728622629017000,1772728622629094316
MarketChange,1772728622629561000,1772728622629625132
MarketChange,1772728622629599000,1772728622629748857
Ticker,1772728622650969000,1772728622651076273
Ticker,1772728622650995000,1772728622651198240
MarketChange,1772728622650995000,1772728622651198240
MarketChange,1772728622651212000,1772728622651323828
MarketChange,1772728622654648000,1772728622654765374
MarketChange,1772728622866931000,1772728622867019579
MarketChange,1772728622890581000,1772728622890659500
MarketChange,1772728622937411000,1772728622937485463
MarketChange,1772728622961860000,1772728622961932093
MarketChange,1772728622992948000,1772728622993017351
MarketChange,1772728622993205000,1772728622993268365
MarketChange,1772728623000106000,1772728623000175321
MarketChange,1772728623018606000,1772728623018672126
Ticker,1772728623018843000,1772728623018957505
MarketChange,1772728623018843000,1772728623018957505
MarketChange,1772728623205165000,1772728623205245105
MarketChange,1772728623216662000,1772728623216729736
MarketChange,1772728623492608000,1772728623492700072
MarketChange,1772728623518512000,1772728623518581001
MarketChange,1772728624377879000,1772728624377959473
MarketChange,1772728624737509000,1772728624737588329
Ticker,1772728624797593000,1772728624797691256
MarketChange,1772728624797593000,1772728624797691256
MarketChange,1772728624797884000,1772728624797957269
MarketChange,1772728624798129000,1772728624798291645
MarketChange,1772728625264437000,1772728625264519896
MarketChange,1772728626674758000,1772728626674850334
MarketChange,1772728626676844000,1772728626676910080
MarketChange,1772728626884959000,1772728626885037859
MarketChange,1772728626940550000,1772728626940633422
MarketChange,1772728626948678000,1772728626948750126
MarketChange,1772728627175755000,1772728627175831637
MarketChange,1772728627176025000,1772728627176095153
MarketChange,1772728627185904000,1772728627185974014
MarketChange,1772728627204990000,1772728627205062125
MarketChange,1772728627252142000,1772728627252214805
MarketChange,1772728627275301000,1772728627275368487
Ticker,1772728627275582000,1772728627275692628
MarketChange,1772728627275595000,1772728627275695422
MarketChange,1772728627275695000,1772728627275820929
MarketChange,1772728627276688000,1772728627276822484
MarketChange,1772728627276906000,1772728627277072767
MarketChange,1772728627276931000,1772728627277075027
MarketChange,1772728627277043000,1772728627277200063
MarketChange,1772728627279732000,1772728627279830316
MarketChange,1772728627279984000,1772728627280081945
Ticker,1772728627280442000,1772728627280554295
MarketChange,1772728627280442000,1772728627280554295
Ticker,1772728627280717000,1772728627280803418
Ticker,1772728627280727000,1772728627280926254
MarketChange,1772728627280727000,1772728627280926254
MarketChange,1772728627281055000,1772728627281180378
MarketChange,1772728627281337000,1772728627281426868
MarketChange,1772728627281401000,1772728627281548826
MarketChange,1772728627282863000,1772728627283041532
MarketChange,1772728627284820000,1772728627285008003
MarketChange,1772728627286447000,1772728627286643454
MarketChange,1772728627288323000,1772728627288452220
MarketChange,1772728627288572000,1772728627288698578
MarketChange,1772728627288851000,1772728627288952753
MarketChange,1772728627313772000,1772728627313840057
MarketChange,1772728627360495000,1772728627360571339
Ticker,1772728627371214000,1772728627371321664
MarketChange,1772728627371214000,1772728627371321664
MarketChange,1772728627371440000,1772728627371508688
MarketChange,1772728627371473000,1772728627371632904
MarketChange,1772728627371715000,1772728627371882918
MarketChange,1772728627372220000,1772728627372393239
MarketChange,1772728627373238000,1772728627373391186
MarketChange,1772728627373536000,1772728627373636943
MarketChange,1772728627411058000,1772728627411123974
Ticker,1772728627413099000,1772728627413181247
MarketChange,1772728627413099000,1772728627413181247
MarketChange,1772728627472642000,1772728627472735079
MarketChange,1772728627488207000,1772728627488285708
MarketChange,1772728627498649000,1772728627498728260
MarketChange,1772728627555736000,1772728627555820879
MarketChange,1772728627564541000,1772728627564608589
Ticker,1772728627678449000,1772728627678544712
MarketChange,1772728627678449000,1772728627678544712
MarketChange,1772728627678488000,1772728627678671424
MarketChange,1772728627678701000,1772728627678794761
MarketChange,1772728627678757000,1772728627678918525
MarketChange,1772728627678957000,1772728627679045490
MarketChange,1772728627679070000,1772728627679291704
MarketChange,1772728627679190000,1772728627679417724
MarketChange,1772728627679409000,1772728627679541317
MarketChange,1772728627679618000,1772728627679790918
MarketChange,1772728627679934000,1772728627680101981
MarketChange,1772728627910475000,1772728627910553060
MarketChange,1772728627936130000,1772728627936207874
MarketChange,1772728628150430000,1772728628150529401
MarketChange,1772728628210373000,1772728628210478090
MarketChange,1772728628224749000,1772728628224824769
MarketChange,1772728628277420000,1772728628277503207
MarketChange,1772728628277663000,1772728628277740386
MarketChange,1772728628277690000,1772728628277864170
MarketChange,1772728628277716000,1772728628277865670
MarketChange,1772728628277737000,1772728628277870042
MarketChange,1772728628277757000,1772728628277992010
MarketChange,1772728628277778000,1772728628278114450
MarketChange,1772728628279667000,1772728628279735209
MarketChange,1772728628449896000,1772728628450021524
MarketChange,1772728628696063000,1772728628696145839
MarketChange,1772728628696417000,1772728628696558069
MarketChange,1772728628696806000,1772728628696955340
MarketChange,1772728628696831000,1772728628696958320
MarketChange,1772728628696883000,1772728628697081202
MarketChange,1772728628697231000,1772728628697296243
MarketChange,1772728629087808000,1772728629087898053
MarketChange,1772728629142151000,1772728629142225441
MarketChange,1772728629477566000,1772728629477647901
MarketChange,1772728629477775000,1772728629477846055
MarketChange,1772728629477820000,1772728629477969526
MarketChange,1772728629477993000,1772728629478095319
MarketChange,1772728629478098000,1772728629478219332
MarketChange,1772728629478170000,1772728629478342621
MarketChange,1772728629478195000,1772728629478345123
MarketChange,1772728629478254000,1772728629478467691
MarketChange,1772728629478377000,1772728629478592552
MarketChange,1772728629478462000,1772728629478715393
MarketChange,1772728629478509000,1772728629478717514
MarketChange,1772728629478611000,1772728629478843713
MarketChange,1772728629478733000,1772728629478965664
MarketChange,1772728629478953000,1772728629479090926
MarketChange,1772728629479082000,1772728629479216372
MarketChange,1772728629479211000,1772728629479338049
MarketChange,1772728629479333000,1772728629479462282
MarketChange,1772728629479398000,1772728629479464858
MarketChange,1772728629479494000,1772728629479590599
MarketChange,1772728629479591000,1772728629479714737
MarketChange,1772728629479721000,1772728629479962689
MarketChange,1772728629479826000,1772728629480209816
MarketChange,1772728629479992000,1772728629480332699
MarketChange,1772728630008199000,1772728630008273814
MarketChange,1772728630008425000,1772728630008494065
MarketChange,1772728630008482000,1772728630008622803
MarketChange,1772728630008508000,1772728630008626438
MarketChange,1772728630008799000,1772728630008996425
MarketChange,1772728630008852000,1772728630009242637
MarketChange,1772728630008876000,1772728630009246141
MarketChange,1772728630088240000,1772728630088321292
MarketChange,1772728631382502000,1772728631382591743
MarketChange,1772728631382723000,1772728631382792539
MarketChange,1772728631503611000,1772728631503682710
MarketChange,1772728631980706000,1772728631980800844
MarketChange,1772728631980964000,1772728631981030643
MarketChange,1772728632239696000,1772728632239777240
MarketChange,1772728632239913000,1772728632239978572
MarketChange,1772728632297650000,1772728632297719691
MarketChange,1772728632297852000,1772728632297929842
MarketChange,1772728632298080000,1772728632298179679
MarketChange,1772728632298125000,1772728632298303004
MarketChange,1772728632298420000,1772728632298553292
MarketChange,1772728632395055000,1772728632395122907
MarketChange,1772728632410020000,1772728632410207320
Ticker,1772728632478199000,1772728632478320373
MarketChange,1772728632478199000,1772728632478320373
MarketChange,1772728632478455000,1772728632478540828
MarketChange,1772728632478485000,1772728632478664528
MarketChange,1772728632478508000,1772728632478666425
MarketChange,1772728632480186000,1772728632480250665
MarketChange,1772728632480366000,1772728632480435527
MarketChange,1772728632537230000,1772728632537299466
MarketChange,1772728632589234000,1772728632589310211
MarketChange,1772728632594146000,1772728632594219102
MarketChange,1772728632594373000,1772728632594435934
MarketChange,1772728632636073000,1772728632636143543
MarketChange,1772728632636278000,1772728632636346114
MarketChange,1772728632641120000,1772728632641189280
MarketChange,1772728632641353000,1772728632641421683
MarketChange,1772728632829339000,1772728632829424797
MarketChange,1772728632882946000,1772728632883027991
MarketChange,1772728632950269000,1772728632950347664
MarketChange,1772728632950387000,1772728632950469203
MarketChange,1772728632950411000,1772728632950595230
MarketChange,1772728632950434000,1772728632950596905
MarketChange,1772728632950455000,1772728632950719017
MarketChange,1772728633140143000,1772728633140236947
MarketChange,1772728633191481000,1772728633191555593
MarketChange,1772728633191738000,1772728633191807750
MarketChange,1772728633215819000,1772728633215892975
MarketChange,1772728633430460000,1772728633430537994
MarketChange,1772728633482669000,1772728633482743947
Ticker,1772728633542258000,1772728633542366205
MarketChange,1772728633542258000,1772728633542366205
MarketChange,1772728633542516000,1772728633542579607
MarketChange,1772728633542542000,1772728633542707014
MarketChange,1772728633542859000,1772728633542952643
MarketChange,1772728633623952000,1772728633624027332
MarketChange,1772728633624194000,1772728633624363863
MarketChange,1772728633624219000,1772728633624366148
MarketChange,1772728634153790000,1772728634153875562
MarketChange,1772728634158022000,1772728634158084993
MarketChange,1772728634159740000,1772728634159811405
MarketChange,1772728634159981000,1772728634160053898
MarketChange,1772728634160148000,1772728634160304917
MarketChange,1772728634800247000,1772728634800326935
MarketChange,1772728635448340000,1772728635448436724
MarketChange,1772728635448610000,1772728635448690118
MarketChange,1772728635448668000,1772728635448820575
MarketChange,1772728635448715000,1772728635448939064
MarketChange,1772728635448737000,1772728635449062319
MarketChange,1772728635448758000,1772728635449065336
MarketChange,1772728635448778000,1772728635449188889
MarketChange,1772728635449333000,1772728635449403041
Ticker,1772728636028052000,1772728636028162611
MarketChange,1772728636028052000,1772728636028162611
MarketChange,1772728636028628000,1772728636028701418
MarketChange,1772728636028740000,1772728636028827479
MarketChange,1772728636129544000,1772728636129615159
MarketChange,1772728636130008000,1772728636130073524
MarketChange,1772728636130037000,1772728636130201191
MarketChange,1772728636130678000,1772728636130745512
MarketChange,1772728636132336000,1772728636132507805
Ticker,1772728636453772000,1772728636453878772
MarketChange,1772728636453772000,1772728636453878772
MarketChange,1772728636453810000,1772728636454003266
MarketChange,1772728636454048000,1772728636454129313
MarketChange,1772728636454125000,1772728636454256072
MarketChange,1772728636454150000,1772728636454259431
MarketChange,1772728636669886000,1772728636669959767
MarketChange,1772728637026476000,1772728637026564889
MarketChange,1772728637175870000,1772728637175963881
MarketChange,1772728637176136000,1772728637176205890
MarketChange,1772728637179220000,1772728637179289746
MarketChange,1772728637179413000,1772728637179480271
MarketChange,1772728637439907000,1772728637439986159
MarketChange,1772728637440139000,1772728637440214626
MarketChange,1772728637546825000,1772728637546903564
Ticker,1772728637547096000,1772728637547192533
MarketChange,1772728637547096000,1772728637547192533
Ticker,1772728637547208000,1772728637547318278
Ticker,1772728637547218000,1772728637547320536
MarketChange,1772728637547218000,1772728637547320536
MarketChange,1772728637547390000,1772728637547456518
MarketChange,1772728637547520000,1772728637547703587
MarketChange,1772728637547565000,1772728637547706306
MarketChange,1772728637547590000,1772728637547709750
MarketChange,1772728637547617000,1772728637547827861
MarketChange,1772728637547644000,1772728637547829683
MarketChange,1772728637547667000,1772728637547954435
MarketChange,1772728637547695000,1772728637547955728
MarketChange,1772728637547885000,1772728637548077260
MarketChange,1772728637595067000,1772728637595144290
Ticker,1772728637673170000,1772728637673260261
MarketChange,1772728637673170000,1772728637673260261
MarketChange,1772728637673423000,1772728637673498570
MarketChange,1772728637673654000,1772728637673749517
Ticker,1772728637673914000,1772728637674065761
MarketChange,1772728637673914000,1772728637674065761
MarketChange,1772728637674255000,1772728637674368348
Ticker,1772728637674508000,1772728637674584815
MarketChange,1772728637674508000,1772728637674584815
MarketChange,1772728637674755000,1772728637674817953
MarketChange,1772728637674891000,1772728637674957991
MarketChange,1772728637675102000,1772728637675170315
MarketChange,1772728637904754000,1772728637904838848
MarketChange,1772728637905030000,1772728637905195517
MarketChange,1772728637905053000,1772728637905196553
MarketChange,1772728637905344000,1772728637905511897
MarketChange,1772728637905379000,1772728637905514588
MarketChange,1772728637905576000,1772728637905760348
MarketChange,1772728638251070000,1772728638251241298
MarketChange,1772728638501060000,1772728638501160027
MarketChange,1772728638600137000,1772728638600221609
MarketChange,1772728638952531000,1772728638952655990
MarketChange,1772728638952849000,1772728638953006702
MarketChange,1772728638952929000,1772728638953134535
MarketChange,1772728638953038000,1772728638953256503
Ticker,1772728638953241000,1772728638953382558
MarketChange,1772728638953241000,1772728638953382558
MarketChange,1772728638953523000,1772728638953631963
MarketChange,1772728638955517000,1772728638955670836
MarketChange,1772728638958324000,1772728638958469004
MarketChange,1772728638958450000,1772728638958592301
MarketChange,1772728638959950000,1772728638960091257
MarketChange,1772728638962138000,1772728638962263797
MarketChange,1772728638963979000,1772728638964094836
MarketChange,1772728638964504000,1772728638964593568
MarketChange,1772728638965594000,1772728638965718945
MarketChange,1772728638965870000,1772728638966050935
MarketChange,1772728638966251000,1772728638966423248
MarketChange,1772728638966275000,1772728638966426100
MarketChange,1772728638966542000,1772728638966673127
MarketChange,1772728638966788000,1772728638966860481
MarketChange,1772728638966811000,1772728638966987781
MarketChange,1772728638967025000,1772728638967120763
MarketChange,1772728638967115000,1772728638967239522
MarketChange,1772728638967326000,1772728638967486186
MarketChange,1772728638967389000,1772728638967490708
MarketChange,1772728638967612000,1772728638967732050
MarketChange,1772728638967816000,1772728638967982165
MarketChange,1772728638967852000,1772728638967985256
MarketChange,1772728638968151000,1772728638968232056
MarketChange,1772728638968364000,1772728638968480513
MarketChange,1772728638968813000,1772728638968977014
MarketChange,1772728638969150000,1772728638969231356
Ticker,1772728640022644000,1772728640022749221
MarketChange,1772728640022644000,1772728640022749221
MarketChange,1772728640022875000,1772728640022940629
MarketChange,1772728640022932000,1772728640023063954
MarketChange,1772728640022957000,1772728640023066358
MarketChange,1772728640025562000,1772728640025731627
MarketChange,1772728640025869000,1772728640025937959
Ticker,1772728640066190000,1772728640066284661
MarketChange,1772728640066190000,1772728640066284661
MarketChange,1772728640066422000,1772728640066481693
MarketChange,1772728640066445000,1772728640066604542
MarketChange,1772728640066517000,1772728640066730088
MarketChange,1772728640066674000,1772728640066977231
MarketChange,1772728640066699000,1772728640066979685
MarketChange,1772728640067126000,1772728640067283810
MarketChange,1772728640067408000,1772728640067477333
Ticker,1772728641311936000,1772728641312046874
MarketChange,1772728641311955000,1772728641312169762
MarketChange,1772728641312522000,1772728641312664296
MarketChange,1772728641313327000,1772728641313452701
MarketChange,1772728641313422000,1772728641313571889
MarketChange,1772728641861012000,1772728641861086371
MarketChange,1772728641861220000,1772728641861297803
MarketChange,1772728641861251000,1772728641861421781
MarketChange,1772728641861275000,1772728641861424742
MarketChange,1772728641861300000,1772728641861426996
MarketChange,1772728641864185000,1772728641864246122
MarketChange,1772728642093605000,1772728642093686160
MarketChange,1772728642093894000,1772728642093963252
MarketChange,1772728642100129000,1772728642100196229
MarketChange,1772728642103620000,1772728642103686559
MarketChange,1772728642123600000,1772728642123673971
MarketChange,1772728642123843000,1772728642123914642
MarketChange,1772728642123870000,1772728642124041253
MarketChange,1772728642123894000,1772728642124043462
MarketChange,1772728642124158000,1772728642124237778
MarketChange,1772728642124190000,1772728642124362349
MarketChange,1772728642124216000,1772728642124364714
MarketChange,1772728642281696000,1772728642281775684
MarketChange,1772728642281921000,1772728642281986673
MarketChange,1772728642282586000,1772728642282694143
MarketChange,1772728642282771000,1772728642282944141
MarketChange,1772728642286674000,1772728642286793450
MarketChange,1772728642290934000,1772728642291113664
MarketChange,1772728642299258000,1772728642299445114
MarketChange,1772728642302633000,1772728642302767387
MarketChange,1772728642533549000,1772728642533696697
MarketChange,1772728642533842000,1772728642533918487
MarketChange,1772728642673976000,1772728642674056290
MarketChange,1772728642674177000,1772728642674246568
MarketChange,1772728642674209000,1772728642674372514
MarketChange,1772728642674511000,1772728642674582133
MarketChange,1772728642674537000,1772728642674708620
MarketChange,1772728642674568000,1772728642674709474
MarketChange,1772728642674831000,1772728642674955960
MarketChange,1772728642674856000,1772728642674958456
MarketChange,1772728643067164000,1772728643067246859
MarketChange,1772728643067594000,1772728643067712022
Ticker,1772728643070295000,1772728643070482257
MarketChange,1772728643070309000,1772728643070483130
MarketChange,1772728643073626000,1772728643073742774
MarketChange,1772728643073650000,1772728643073870236
MarketChange,1772728643080855000,1772728643081060675
MarketChange,1772728643081058000,1772728643081184538
MarketChange,1772728643081832000,1772728643082005892
MarketChange,1772728643201539000,1772728643201663309
MarketChange,1772728643201783000,1772728643201854555
MarketChange,1772728643344202000,1772728643344340462
Ticker,1772728644412494000,1772728644412599729
MarketChange,1772728644412494000,1772728644412599729
MarketChange,1772728644412748000,1772728644412821078
MarketChange,1772728644412773000,1772728644412943496
MarketChange,1772728644412967000,1772728644413069540
MarketChange,1772728644413207000,1772728644413317568
MarketChange,1772728644413230000,1772728644413319176
MarketChange,1772728644413519000,1772728644413629985
MarketChange,1772728644413772000,1772728644413938004
MarketChange,1772728644414058000,1772728644414119895
MarketChange,1772728644414293000,1772728644414459431
Ticker,1772728644646288000,1772728644646401178
Ticker,1772728644646301000,1772728644646524054
MarketChange,1772728644646301000,1772728644646524054
MarketChange,1772728644646591000,1772728644646660193
MarketChange,1772728644646616000,1772728644646783631
MarketChange,1772728644646638000,1772728644646786694
MarketChange,1772728644647166000,1772728644647361584
MarketChange,1772728644647974000,1772728644648082959
MarketChange,1772728644819870000,1772728644819940987
MarketChange,1772728644819894000,1772728644820066547
Ticker,1772728645390555000,1772728645390736568
MarketChange,1772728645390568000,1772728645390853036
MarketChange,1772728645390792000,1772728645390993942
MarketChange,1772728645390845000,1772728645391118097
MarketChange,1772728645390867000,1772728645391123528
MarketChange,1772728645390890000,1772728645391243362
MarketChange,1772728645391135000,1772728645391246536
MarketChange,1772728645391163000,1772728645391367138
MarketChange,1772728645391486000,1772728645391658978
MarketChange,1772728645391779000,1772728645391853112
MarketChange,1772728645741249000,1772728645741429888
MarketChange,1772728646731169000,1772728646731246909
MarketChange,1772728646731372000,1772728646731438130
MarketChange,1772728646731430000,1772728646731562660
MarketChange,1772728646731454000,1772728646731564154
MarketChange,1772728646731480000,1772728646731567343
MarketChange,1772728646731505000,1772728646731688192
MarketChange,1772728646731580000,1772728646731813106
MarketChange,1772728646782155000,1772728646782235874
MarketChange,1772728646782407000,1772728646782481634
MarketChange,1772728646782440000,1772728646782608588
MarketChange,1772728647093824000,1772728647093914582
MarketChange,1772728647094379000,1772728647094532930
MarketChange,1772728647096778000,1772728647096844604
MarketChange,1772728647143661000,1772728647143739551
MarketChange,1772728647170495000,1772728647170575249
MarketChange,1772728647276139000,1772728647276221629
MarketChange,1772728647276166000,1772728647276348204
MarketChange,1772728647278677000,1772728647278739096
MarketChange,1772728647278996000,1772728647279114750
MarketChange,1772728647280724000,1772728647280788879
MarketChange,1772728647292356000,1772728647292486547
Ticker,1772728647292756000,1772728647292913788
MarketChange,1772728647292765000,1772728647293043192
MarketChange,1772728647294378000,1772728647294535318
MarketChange,1772728647294476000,1772728647294656368
MarketChange,1772728647294505000,1772728647294658708
MarketChange,1772728647294649000,1772728647294782476
MarketChange,1772728647294834000,1772728647295029986
MarketChange,1772728647294955000,1772728647295154705
MarketChange,1772728647300394000,1772728647300481916
MarketChange,1772728647301759000,1772728647301922617
MarketChange,1772728647303250000,1772728647303449115
MarketChange,1772728647303539000,1772728647303699207
MarketChange,1772728647303733000,1772728647303946918
MarketChange,1772728647441734000,1772728647441851202
MarketChange,1772728647703325000,1772728647703412838
MarketChange,1772728647747626000,1772728647747694202
MarketChange,1772728648105978000,1772728648106068971
MarketChange,1772728648155913000,1772728648156035435
MarketChange,1772728648568146000,1772728648568218633
Ticker,1772728648961836000,1772728648961940965
MarketChange,1772728648961843000,1772728648962067298
MarketChange,1772728648963949000,1772728648964113790
MarketChange,1772728648968611000,1772728648968788741
MarketChange,1772728649037380000,1772728649037530115
MarketChange,1772728649371582000,1772728649371699620
MarketChange,1772728649371843000,1772728649371914407
Ticker,1772728649797387000,1772728649797510003
MarketChange,1772728649797401000,1772728649797632650
MarketChange,1772728649797825000,1772728649797950967
MarketChange,1772728649808757000,1772728649808880937
MarketChange,1772728649861864000,1772728649862008160
MarketChange,1772728649862144000,1772728649862261598
MarketChange,1772728649862378000,1772728649862496709
Ticker,1772728650075440000,1772728650075585672
MarketChange,1772728650075440000,1772728650075585672
MarketChange,1772728650075802000,1772728650075878840
MarketChange,1772728650076184000,1772728650076376345
MarketChange,1772728650076509000,1772728650076625164
MarketChange,1772728650149004000,1772728650149080498
Ticker,1772728650237408000,1772728650237597688
MarketChange,1772728650237417000,1772728650237720985
MarketChange,1772728650237933000,1772728650237990915
MarketChange,1772728650237996000,1772728650238118791
MarketChange,1772728650238108000,1772728650238242515
MarketChange,1772728650238424000,1772728650238494413
MarketChange,1772728650239298000,1772728650239366527
MarketChange,1772728650239557000,1772728650239743537
MarketChange,1772728650244130000,1772728650244356253
MarketChange,1772728650397524000,1772728650397639108
MarketChange,1772728650397793000,1772728650397957942
MarketChange,1772728650397845000,1772728650398082653
MarketChange,1772728650435661000,1772728650435784353
MarketChange,1772728650437316000,1772728650437462418
Ticker,1772728650489140000,1772728650489256854
MarketChange,1772728650489140000,1772728650489256854
MarketChange,1772728650489354000,1772728650489492654
MarketChange,1772728650489723000,1772728650489796978
MarketChange,1772728650490112000,1772728650490295722
MarketChange,1772728650566874000,1772728650566962163
MarketChange,1772728650748721000,1772728650748837356
Ticker,1772728650932226000,1772728650932392262
MarketChange,1772728650932234000,1772728650932515782
MarketChange,1772728650933109000,1772728650933263934
Ticker,1772728650937593000,1772728650937774838
MarketChange,1772728650937593000,1772728650937774838
MarketChange,1772728650948074000,1772728650948201570
MarketChange,1772728650953425000,1772728650953560410
MarketChange,1772728650957239000,1772728650957378268
MarketChange,1772728650961926000,1772728650962097442
Ticker,1772728650961979000,1772728650962220265
MarketChange,1772728650961979000,1772728650962220265
MarketChange,1772728650963523000,1772728650963661407
MarketChange,1772728650963591000,1772728650963663327
MarketChange,1772728650963764000,1772728650963906263
MarketChange,1772728650963867000,1772728650964032153
MarketChange,1772728650964844000,1772728650964958607
MarketChange,1772728650967682000,1772728650967827473
MarketChange,1772728650968880000,1772728650969072654
MarketChange,1772728650984394000,1772728650984569508
MarketChange,1772728650984701000,1772728650984817912
MarketChange,1772728651479309000,1772728651479434408
MarketChange,1772728651727573000,1772728651727698840
MarketChange,1772728651727835000,1772728651727905324
MarketChange,1772728651727872000,1772728651728031741
MarketChange,1772728651727903000,1772728651728033463
MarketChange,1772728651727928000,1772728651728468493
MarketChange,1772728651728302000,1772728651728470539
MarketChange,1772728651729996000,1772728651730134331
MarketChange,1772728651730190000,1772728651730260369
MarketChange,1772728651731340000,1772728651731514925
MarketChange,1772728651731619000,1772728651731762175
MarketChange,1772728652092351000,1772728652092420384
Ticker,1772728652092644000,1772728652092742613
MarketChange,1772728652092661000,1772728652092867057
MarketChange,1772728652092957000,1772728652093114406
MarketChange,1772728652093428000,1772728652093553521
MarketChange,1772728652093742000,1772728652093860276
MarketChange,1772728652093906000,1772728652094109553
MarketChange,1772728652094110000,1772728652094231623
MarketChange,1772728652119521000,1772728652119649681
MarketChange,1772728652119773000,1772728652119846468
MarketChange,1772728652119823000,1772728652119970449
Ticker,1772728652636505000,1772728652636607750
MarketChange,1772728652636522000,1772728652636730979
MarketChange,1772728652637068000,1772728652637239337
MarketChange,1772728652639252000,1772728652639420008
MarketChange,1772728652644201000,1772728652644329777
MarketChange,1772728652644485000,1772728652644578609
MarketChange,1772728652644514000,1772728652644700130
MarketChange,1772728652644740000,1772728652644828500
MarketChange,1772728652644797000,1772728652644948019
MarketChange,1772728652645068000,1772728652645199287
MarketChange,1772728652892901000,1772728652892981531
MarketChange,1772728652893134000,1772728652893212635
MarketChange,1772728653351419000,1772728653351553829
MarketChange,1772728653353050000,1772728653353286346
MarketChange,1772728653478637000,1772728653478710603
MarketChange,1772728653479124000,1772728653479190222
MarketChange,1772728653481674000,1772728653481738169
MarketChange,1772728653481917000,1772728653481982284
MarketChange,1772728653488052000,1772728653488171511
MarketChange,1772728653781001000,1772728653781119418
Ticker,1772728653798036000,1772728653798141565
MarketChange,1772728653798049000,1772728653798262367
MarketChange,1772728653798335000,1772728653798403904
MarketChange,1772728653798412000,1772728653798530196
MarketChange,1772728654111088000,1772728654111162987
MarketChange,1772728654111322000,1772728654111388579
MarketChange,1772728654111352000,1772728654111511890
MarketChange,1772728654111375000,1772728654111514149
MarketChange,1772728654111440000,1772728654111638842
MarketChange,1772728654111464000,1772728654111640164
Ticker,1772728654111755000,1772728654111886689
MarketChange,1772728654111755000,1772728654111886689
MarketChange,1772728654113309000,1772728654113407003
MarketChange,1772728654411255000,1772728654411354244
MarketChange,1772728654411320000,1772728654411473509
MarketChange,1772728654411786000,1772728654411972706
MarketChange,1772728654419130000,1772728654419214487
MarketChange,1772728654432862000,1772728654433108050
Ticker,1772728654643642000,1772728654643810954
