message_type,sending_time,arrival_time
MarketChange,1773233799662927000,1773233799662999636
MarketChange,1773233800524014000,1773233800524089582
MarketChange,1773233802545239000,1773233802545311862
MarketChange,1773233806972787000,1773233806972905261
Ticker,1773233807460753000,1773233807460875691
MarketChange,1773233807460753000,1773233807460875691
MarketChange,1773233807461139000,1773233807461199370
MarketChange,1773233807461391000,1773233807461570868
MarketChange,1773233807462232000,1773233807462566402
MarketChange,1773233807462709000,1773233807462941751
MarketChange,1773233809114851000,1773233809114941970
Ticker,1773233813434938000,1773233813435047969
MarketChange,1773233813434938000,1773233813435047969
MarketChange,1773233813435260000,1773233813435330788
MarketChange,1773233813435488000,1773233813435703020
MarketChange,1773233813436049000,1773233813436111880
MarketChange,1773233815533398000,1773233815533484664
MarketChange,1773233824230655000,1773233824230757452
MarketChange,1773233824343733000,1773233824343806081
MarketChange,1773233824467618000,1773233824467696501
MarketChange,1773233825268680000,1773233825268753835
MarketChange,1773233826593145000,1773233826593221474
MarketChange,1773233826593385000,1773233826593452844
MarketChange,1773233826593648000,1773233826593753252
MarketChange,1773233827349391000,1773233827349498662
MarketChange,1773233827426956000,1773233827427023226
MarketChange,1773233828143774000,1773233828143863562
MarketChange,1773233829160874000,1773233829160945210
MarketChange,1773233830756148000,1773233830756229262
MarketChange,1773233831668522000,1773233831668741965
MarketChange,1773233831668545000,1773233831668864889
MarketChange,1773233831668976000,1773233831669144864
MarketChange,1773233831669284000,1773233831669519523
MarketChange,1773233831670674000,1773233831670841217
Ticker,1773233831671102000,1773233831671269950
MarketChange,1773233831671102000,1773233831671269950
MarketChange,1773233831673376000,1773233831673493408
MarketChange,1773233831674954000,1773233831675076956
MarketChange,1773233831675392000,1773233831675557193
MarketChange,1773233831675894000,1773233831675958748
MarketChange,1773233831676923000,1773233831677040689
Ticker,1773233831677006000,1773233831677164459
MarketChange,1773233831677006000,1773233831677164459
MarketChange,1773233831679088000,1773233831679240884
MarketChange,1773233831679402000,1773233831679546713
MarketChange,1773233831679678000,1773233831679845324
MarketChange,1773233831685942000,1773233831686066888
MarketChange,1773233831686875000,1773233831686989533
MarketChange,1773233831687111000,1773233831687226191
MarketChange,1773233831687877000,1773233831687992385
MarketChange,1773233831726253000,1773233831726371180
MarketChange,1773233832348175000,1773233832348249301
MarketChange,1773233832348423000,1773233832348485575
MarketChange,1773233832427844000,1773233832427912102
Ticker,1773233832471481000,1773233832471575121
MarketChange,1773233832471481000,1773233832471575121
Ticker,1773233832471537000,1773233832471700174
MarketChange,1773233832471537000,1773233832471700174
MarketChange,1773233832471569000,1773233832471702410
Ticker,1773233832471609000,1773233832471855667
MarketChange,1773233832471609000,1773233832471855667
MarketChange,1773233832471737000,1773233832472006579
MarketChange,1773233832473592000,1773233832473709277
MarketChange,1773233832474210000,1773233832474335988
MarketChange,1773233832737489000,1773233832737559463
MarketChange,1773233834131063000,1773233834131140712
MarketChange,1773233834131134000,1773233834131257256
MarketChange,1773233834131470000,1773233834131530541
MarketChange,1773233834226410000,1773233834226485069
MarketChange,1773233835349265000,1773233835349334717
MarketChange,1773233835427203000,1773233835427267985
MarketChange,1773233841191463000,1773233841191536182
MarketChange,1773233841191890000,1773233841191956449
MarketChange,1773233841226690000,1773233841226753058
MarketChange,1773233841226958000,1773233841227020485
MarketChange,1773233841227001000,1773233841227143810
MarketChange,1773233841227243000,1773233841227307763
MarketChange,1773233841349271000,1773233841349348803
MarketChange,1773233841398473000,1773233841398536987
MarketChange,1773233841427531000,1773233841427606467
MarketChange,1773233841427817000,1773233841427877192
MarketChange,1773233841427852000,1773233841428001419
MarketChange,1773233841428126000,1773233841428189869
MarketChange,1773233841448497000,1773233841448567644
MarketChange,1773233841453189000,1773233841453256862
MarketChange,1773233841453247000,1773233841453383013
MarketChange,1773233841453449000,1773233841453519347
MarketChange,1773233841598471000,1773233841598551079
MarketChange,1773233841648450000,1773233841648519395
MarketChange,1773233842247302000,1773233842247364261
MarketChange,1773233842247665000,1773233842247729291
MarketChange,1773233842247948000,1773233842248024300
MarketChange,1773233842250431000,1773233842250556354
MarketChange,1773233842250748000,1773233842250817095
MarketChange,1773233842326966000,1773233842327031058
MarketChange,1773233842448535000,1773233842448604975
MarketChange,1773233842448852000,1773233842448913241
MarketChange,1773233842448915000,1773233842449035971
MarketChange,1773233842449071000,1773233842449162466
MarketChange,1773233842449104000,1773233842449285791
MarketChange,1773233842449304000,1773233842449410160
MarketChange,1773233842449461000,1773233842449535625
MarketChange,1773233842625684000,1773233842625755362
MarketChange,1773233842625761000,1773233842625876107
MarketChange,1773233842625839000,1773233842626057675
MarketChange,1773233842625933000,1773233842626191313
MarketChange,1773233842625963000,1773233842626316456
Ticker,1773233842626057000,1773233842626439367
MarketChange,1773233842626057000,1773233842626439367
MarketChange,1773233842626117000,1773233842626442024
MarketChange,1773233842626148000,1773233842626564703
MarketChange,1773233842626172000,1773233842626567175
MarketChange,1773233842626196000,1773233842626689616
MarketChange,1773233842626420000,1773233842626818341
MarketChange,1773233842627883000,1773233842628016882
MarketChange,1773233842648497000,1773233842648562760
MarketChange,1773233842698482000,1773233842698556270
MarketChange,1773233842698521000,1773233842698676469
MarketChange,1773233842698728000,1773233842698800238
MarketChange,1773233842891692000,1773233842891768550
MarketChange,1773233842898701000,1773233842898763578
MarketChange,1773233844350617000,1773233844350694417
MarketChange,1773233844428860000,1773233844428929886
MarketChange,1773233845072556000,1773233845072635257
MarketChange,1773233845072893000,1773233845072955321
MarketChange,1773233845089398000,1773233845089472464
MarketChange,1773233845089740000,1773233845089889963
Ticker,1773233845090116000,1773233845090306487
Ticker,1773233845090130000,1773233845090309081
MarketChange,1773233845090130000,1773233845090309081
MarketChange,1773233845090318000,1773233845090422441
MarketChange,1773233845091225000,1773233845091400528
Ticker,1773233845091342000,1773233845091523414
MarketChange,1773233845091342000,1773233845091523414
MarketChange,1773233845091834000,1773233845091903126
MarketChange,1773233845091965000,1773233845092146384
MarketChange,1773233845092660000,1773233845092795041
MarketChange,1773233845093376000,1773233845093454926
MarketChange,1773233845093813000,1773233845093878440
Ticker,1773233845093857000,1773233845094006769
MarketChange,1773233845093857000,1773233845094006769
Ticker,1773233845094002000,1773233845094130094
MarketChange,1773233845094002000,1773233845094130094
MarketChange,1773233845094815000,1773233845094878418
MarketChange,1773233845095146000,1773233845095246382
MarketChange,1773233845097784000,1773233845097875211
MarketChange,1773233845099978000,1773233845100113879
MarketChange,1773233845102995000,1773233845103075273
MarketChange,1773233845103022000,1773233845103189766
MarketChange,1773233845104050000,1773233845104122856
MarketChange,1773233845104225000,1773233845104365722
MarketChange,1773233845104311000,1773233845104489507
MarketChange,1773233845104541000,1773233845104737064
MarketChange,1773233845104597000,1773233845104739956
Ticker,1773233845106685000,1773233845106820140
MarketChange,1773233845106685000,1773233845106820140
MarketChange,1773233845106923000,1773233845107070421
MarketChange,1773233845884687000,1773233845884796847
MarketChange,1773233845997311000,1773233845997385160
MarketChange,1773233845997673000,1773233845997739759
MarketChange,1773233845998532000,1773233845998594513
MarketChange,1773233845998566000,1773233845998720064
MarketChange,1773233845998816000,1773233845998880907
MarketChange,1773233846026943000,1773233846027005483
MarketChange,1773233846071804000,1773233846071869331
MarketChange,1773233846072060000,1773233846072119140
MarketChange,1773233846072206000,1773233846072370323
MarketChange,1773233846072552000,1773233846072741683
MarketChange,1773233846072587000,1773233846072743027
MarketChange,1773233846072919000,1773233846072990791
MarketChange,1773233846126978000,1773233846127040832
MarketChange,1773233846248608000,1773233846248678190
MarketChange,1773233846298575000,1773233846298653612
MarketChange,1773233846377519000,1773233846377586259
MarketChange,1773233846381705000,1773233846381792361
MarketChange,1773233846426957000,1773233846427025651
MarketChange,1773233846452420000,1773233846452486427
MarketChange,1773233846498637000,1773233846498728864
MarketChange,1773233846526970000,1773233846527035958
MarketChange,1773233846693060000,1773233846693131188
MarketChange,1773233846841422000,1773233846841494241
MarketChange,1773233847350675000,1773233847350755586
MarketChange,1773233847426396000,1773233847426459883
MarketChange,1773233847426660000,1773233847426730614
MarketChange,1773233847426796000,1773233847426867975
MarketChange,1773233847775436000,1773233847775614421
MarketChange,1773233847776884000,1773233847776991247
MarketChange,1773233850018464000,1773233850018606436
MarketChange,1773233850348670000,1773233850348750818
MarketChange,1773233850425622000,1773233850425702166
MarketChange,1773233850426039000,1773233850426113979
MarketChange,1773233850598572000,1773233850598651954
MarketChange,1773233850777627000,1773233850777701295
MarketChange,1773233850779199000,1773233850779268332
Ticker,1773233850779459000,1773233850779559886
MarketChange,1773233850779459000,1773233850779559886
MarketChange,1773233850779777000,1773233850779933368
MarketChange,1773233850779826000,1773233850780058044
MarketChange,1773233850779850000,1773233850780059855
MarketChange,1773233850780287000,1773233850780432576
MarketChange,1773233850780542000,1773233850780804365
MarketChange,1773233850780937000,1773233850781082640
MarketChange,1773233850781915000,1773233850782030842
MarketChange,1773233850782564000,1773233850782667883
MarketChange,1773233850782726000,1773233850782913643
MarketChange,1773233850782865000,1773233850783038385
MarketChange,1773233850783208000,1773233850783412850
MarketChange,1773233850783266000,1773233850783414202
MarketChange,1773233850783604000,1773233850783786457
MarketChange,1773233850798634000,1773233850798755206
MarketChange,1773233850798913000,1773233850798981100
MarketChange,1773233850798953000,1773233850799107590
MarketChange,1773233850799187000,1773233850799258490
Ticker,1773233850844229000,1773233850844327398
MarketChange,1773233850844229000,1773233850844327398
MarketChange,1773233850844465000,1773233850844633560
MarketChange,1773233850844491000,1773233850844756574
MarketChange,1773233850844773000,1773233850844883717
MarketChange,1773233850847555000,1773233850847666836
MarketChange,1773233850848614000,1773233850848680602
MarketChange,1773233850854934000,1773233850855048664
Ticker,1773233850855267000,1773233850855349480
MarketChange,1773233850855267000,1773233850855349480
MarketChange,1773233850855302000,1773233850855476949
MarketChange,1773233850855326000,1773233850855478299
MarketChange,1773233850855504000,1773233850855615070
MarketChange,1773233850855602000,1773233850855744853
MarketChange,1773233851108782000,1773233851108847077
MarketChange,1773233851539979000,1773233851540067207
MarketChange,1773233851806931000,1773233851807013551
MarketChange,1773233857184727000,1773233857184806504
Ticker,1773233857185184000,1773233857185325561
MarketChange,1773233857185184000,1773233857185325561
MarketChange,1773233857185503000,1773233857185647801
MarketChange,1773233857185673000,1773233857185916212
MarketChange,1773233857185823000,1773233857186164047
MarketChange,1773233857186388000,1773233857186663988
MarketChange,1773233858013314000,1773233858013397270
MarketChange,1773233858013593000,1773233858013655449
MarketChange,1773233858248724000,1773233858248804097
MarketChange,1773233858248805000,1773233858248920674
MarketChange,1773233858249008000,1773233858249072159
MarketChange,1773233858249085000,1773233858249197574
MarketChange,1773233858249180000,1773233858249320521
MarketChange,1773233858249347000,1773233858249446939
MarketChange,1773233863457497000,1773233863457575664
MarketChange,1773233863872340000,1773233863872474222
MarketChange,1773233863873261000,1773233863873444459
MarketChange,1773233864325740000,1773233864325845971
MarketChange,1773233864326049000,1773233864326117035
MarketChange,1773233865195737000,1773233865195824023
MarketChange,1773233867709564000,1773233867709638447
MarketChange,1773233872011760000,1773233872011839493
MarketChange,1773233872012172000,1773233872012234544
MarketChange,1773233872248886000,1773233872248967270
MarketChange,1773233872248942000,1773233872249083216
MarketChange,1773233872249176000,1773233872249234367
MarketChange,1773233872249332000,1773233872249387967
MarketChange,1773233872249404000,1773233872249552889
MarketChange,1773233874109964000,1773233874110031198
MarketChange,1773233884918140000,1773233884918224971
MarketChange,1773233884918168000,1773233884918342686
Ticker,1773233884918950000,1773233884919152459
MarketChange,1773233884918950000,1773233884919152459
MarketChange,1773233884919565000,1773233884919719852
MarketChange,1773233884920412000,1773233884920561738
MarketChange,1773233884920526000,1773233884920688909
MarketChange,1773233884920678000,1773233884920811485
MarketChange,1773233884921037000,1773233884921185137
MarketChange,1773233884921205000,1773233884921309166
MarketChange,1773233884921454000,1773233884921563265
MarketChange,1773233884921481000,1773233884921808806
MarketChange,1773233884921503000,1773233884921813956
Ticker,1773233884921577000,1773233884921933965
MarketChange,1773233884921577000,1773233884921933965
MarketChange,1773233884921778000,1773233884922180379
MarketChange,1773233884921803000,1773233884922187396
MarketChange,1773233884921883000,1773233884922305758
MarketChange,1773233884922167000,1773233884922431345
MarketChange,1773233884923160000,1773233884923333525
MarketChange,1773233889232305000,1773233889232392286
Ticker,1773233889232628000,1773233889232738718
MarketChange,1773233889232628000,1773233889232738718
MarketChange,1773233889232675000,1773233889232863842
MarketChange,1773233889233043000,1773233889233106716
MarketChange,1773233889233260000,1773233889233481776
MarketChange,1773233889250489000,1773233889250607628
MarketChange,1773233889297012000,1773233889297137501
MarketChange,1773233889297361000,1773233889297474289
MarketChange,1773233889352712000,1773233889352838473
MarketChange,1773233889353032000,1773233889353140230
MarketChange,1773233889353110000,1773233889353267128
MarketChange,1773233889353406000,1773233889353516108
MarketChange,1773233889449640000,1773233889449717901
MarketChange,1773233889477812000,1773233889477878122
MarketChange,1773233889478040000,1773233889478100083
MarketChange,1773233889478119000,1773233889478239748
MarketChange,1773233889478145000,1773233889478368051
MarketChange,1773233889478383000,1773233889478487222
MarketChange,1773233889499082000,1773233889499150735
MarketChange,1773233889599091000,1773233889599159507
MarketChange,1773233889599117000,1773233889599285386
MarketChange,1773233889599333000,1773233889599409646
MarketChange,1773233889599440000,1773233889599532989
MarketChange,1773233889599522000,1773233889599656314
MarketChange,1773233889599710000,1773233889599785057
MarketChange,1773233889988886000,1773233889988963517
Ticker,1773233890038914000,1773233890039037366
MarketChange,1773233890038914000,1773233890039037366
MarketChange,1773233890039174000,1773233890039246532
MarketChange,1773233890039201000,1773233890039371505
MarketChange,1773233890039225000,1773233890039374830
MarketChange,1773233890039251000,1773233890039377994
MarketChange,1773233890039538000,1773233890039593931
MarketChange,1773233890039586000,1773233890039716089
MarketChange,1773233890039685000,1773233890039841489
MarketChange,1773233890039710000,1773233890039843405
MarketChange,1773233890039736000,1773233890039965752
MarketChange,1773233890039763000,1773233890039968449
MarketChange,1773233890039858000,1773233890040089522
MarketChange,1773233890040114000,1773233890040215111
MarketChange,1773233890040433000,1773233890040576971
MarketChange,1773233890040665000,1773233890040826950
MarketChange,1773233890040744000,1773233890040949685
MarketChange,1773233890040786000,1773233890040951210
MarketChange,1773233890041027000,1773233890041197702
MarketChange,1773233890041071000,1773233890041199622
MarketChange,1773233890049133000,1773233890049200255
MarketChange,1773233890057052000,1773233890057117262
MarketChange,1773233890057083000,1773233890057241219
MarketChange,1773233890057322000,1773233890057389584
MarketChange,1773233890199047000,1773233890199146160
MarketChange,1773233890249246000,1773233890249323094
MarketChange,1773233890249299000,1773233890249445309
MarketChange,1773233890249499000,1773233890249569043
MarketChange,1773233891039557000,1773233891039694524
MarketChange,1773233891039639000,1773233891039815662
MarketChange,1773233892184718000,1773233892184842649
MarketChange,1773233892188442000,1773233892188514139
MarketChange,1773233892200105000,1773233892200170565
MarketChange,1773233892228892000,1773233892228957666
MarketChange,1773233892238113000,1773233892238178399
MarketChange,1773233892477735000,1773233892477802946
MarketChange,1773233892478012000,1773233892478073877
MarketChange,1773233892481545000,1773233892481603496
MarketChange,1773233892481733000,1773233892481808638
MarketChange,1773233892481764000,1773233892481933291
MarketChange,1773233892481809000,1773233892481935461
MarketChange,1773233892481905000,1773233892482064638
MarketChange,1773233892482203000,1773233892482309024
MarketChange,1773233892528872000,1773233892528951119
MarketChange,1773233892528900000,1773233892529072599
MarketChange,1773233892537068000,1773233892537131331
MarketChange,1773233892629692000,1773233892629769574
MarketChange,1773233892632174000,1773233892632238993
Ticker,1773233892815300000,1773233892815385554
MarketChange,1773233892815300000,1773233892815385554
MarketChange,1773233892815333000,1773233892815508876
MarketChange,1773233892815407000,1773233892815661132
MarketChange,1773233892815779000,1773233892815912424
MarketChange,1773233892815849000,1773233892816016668
MarketChange,1773233892816140000,1773233892816266099
MarketChange,1773233892816522000,1773233892816804979
MarketChange,1773233892816600000,1773233892816812665
MarketChange,1773233892816626000,1773233892816927868
MarketChange,1773233892817134000,1773233892817302810
MarketChange,1773233892817260000,1773233892817428877
MarketChange,1773233892818383000,1773233892818575905
MarketChange,1773233892818408000,1773233892818578161
MarketChange,1773233892818437000,1773233892818698907
MarketChange,1773233892818461000,1773233892818702410
MarketChange,1773233892818756000,1773233892818945897
MarketChange,1773233892818780000,1773233892818948168
MarketChange,1773233892818806000,1773233892818952375
MarketChange,1773233892819381000,1773233892819571589
MarketChange,1773233892819406000,1773233892819576092
MarketChange,1773233892820125000,1773233892820195036
MarketChange,1773233892820239000,1773233892820323865
MarketChange,1773233892820469000,1773233892820567726
MarketChange,1773233892820499000,1773233892820569625
Ticker,1773233892820614000,1773233892820814428
MarketChange,1773233892820614000,1773233892820814428
MarketChange,1773233892820907000,1773233892821063909
MarketChange,1773233892820959000,1773233892821066475
MarketChange,1773233892823364000,1773233892823455404
MarketChange,1773233892823469000,1773233892823574241
Ticker,1773233892825339000,1773233892825445050
MarketChange,1773233892825379000,1773233892825567018
MarketChange,1773233892825454000,1773233892825571479
MarketChange,1773233892825477000,1773233892825576448
MarketChange,1773233892825500000,1773233892825692104
MarketChange,1773233892825946000,1773233892826067524
MarketChange,1773233892825997000,1773233892826189444
MarketChange,1773233892826072000,1773233892826194033
MarketChange,1773233892826582000,1773233892826689618
MarketChange,1773233892826636000,1773233892826812014
MarketChange,1773233892864167000,1773233892864232577
MarketChange,1773233892928909000,1773233892928985288
MarketChange,1773233893002807000,1773233893002882630
MarketChange,1773233893002834000,1773233893003003724
MarketChange,1773233893274915000,1773233893274977169
MarketChange,1773233893275329000,1773233893275386758
MarketChange,1773233893284628000,1773233893284694550
MarketChange,1773233893480522000,1773233893480587797
Ticker,1773233893658613000,1773233893658690932
MarketChange,1773233893658613000,1773233893658690932
MarketChange,1773233893658853000,1773233893658917712
MarketChange,1773233893658908000,1773233893659045453
MarketChange,1773233893659154000,1773233893659293907
MarketChange,1773233893659184000,1773233893659418720
MarketChange,1773233893659207000,1773233893659423236
MarketChange,1773233893659289000,1773233893659544294
MarketChange,1773233893659315000,1773233893659666723
MarketChange,1773233893659589000,1773233893659672166
MarketChange,1773233893659612000,1773233893659790051
MarketChange,1773233893659875000,1773233893660041597
MarketChange,1773233893699153000,1773233893699225034
MarketChange,1773233893702484000,1773233893702545937
MarketChange,1773233893702528000,1773233893702671054
MarketChange,1773233893702752000,1773233893702818369
MarketChange,1773233893847055000,1773233893847119131
MarketChange,1773233893928969000,1773233893929036651
MarketChange,1773233894305862000,1773233894305961741
Ticker,1773233894552140000,1773233894552254204
MarketChange,1773233894552140000,1773233894552254204
MarketChange,1773233894552497000,1773233894552588940
MarketChange,1773233894552523000,1773233894552714553
Ticker,1773233894552561000,1773233894552717256
MarketChange,1773233894552561000,1773233894552717256
MarketChange,1773233894552590000,1773233894552839688
Ticker,1773233894553208000,1773233894553287289
MarketChange,1773233894553208000,1773233894553287289
MarketChange,1773233894553270000,1773233894553412847
MarketChange,1773233894554689000,1773233894554803832
MarketChange,1773233894555690000,1773233894555821769
MarketChange,1773233894557379000,1773233894557548871
Ticker,1773233894558530000,1773233894558606447
MarketChange,1773233894558530000,1773233894558606447
MarketChange,1773233894565615000,1773233894565758650
Ticker,1773233894565925000,1773233894566132394
MarketChange,1773233894565925000,1773233894566132394
MarketChange,1773233894571389000,1773233894571505529
MarketChange,1773233894573234000,1773233894573436963
MarketChange,1773233894573260000,1773233894573441799
MarketChange,1773233894573284000,1773233894573443750
MarketChange,1773233894573312000,1773233894573564023
MarketChange,1773233894573341000,1773233894573687684
MarketChange,1773233894573364000,1773233894573691770
MarketChange,1773233894576025000,1773233894576180088
MarketChange,1773233894576153000,1773233894576304629
MarketChange,1773233894576888000,1773233894577075935
MarketChange,1773233894577900000,1773233894578217917
MarketChange,1773233894577980000,1773233894578224313
MarketChange,1773233894578024000,1773233894578340269
MarketChange,1773233895366473000,1773233895366545895
MarketChange,1773233895846576000,1773233895846645122
MarketChange,1773233899069536000,1773233899069609962
Ticker,1773233901554334000,1773233901554452178
MarketChange,1773233901554334000,1773233901554452178
MarketChange,1773233901554653000,1773233901554987689
MarketChange,1773233901556600000,1773233901556726979
MarketChange,1773233903215754000,1773233903215832851
MarketChange,1773233903216093000,1773233903216254024
MarketChange,1773233904231391000,1773233904231468414
MarketChange,1773233904306958000,1773233904307026160
MarketChange,1773233904308625000,1773233904308741642
MarketChange,1773233904309262000,1773233904309421266
MarketChange,1773233908347257000,1773233908347336417
MarketChange,1773233911144202000,1773233911144281891
MarketChange,1773233913513219000,1773233913513336055
MarketChange,1773233913513510000,1773233913513570919
MarketChange,1773233916543644000,1773233916543720426
MarketChange,1773233917897258000,1773233917897323792
MarketChange,1773233918043744000,1773233918043810585
MarketChange,1773233918043980000,1773233918044044003
MarketChange,1773233918044006000,1773233918044170851
MarketChange,1773233918092164000,1773233918092224179
MarketChange,1773233919233741000,1773233919233832237
MarketChange,1773233919307218000,1773233919307284896
MarketChange,1773233919307467000,1773233919307569662
Ticker,1773233919307735000,1773233919307835310
MarketChange,1773233919307735000,1773233919307835310
MarketChange,1773233919307779000,1773233919307962717
MarketChange,1773233919307837000,1773233919308095066
MarketChange,1773233919311076000,1773233919311298978
MarketChange,1773233919311107000,1773233919311301137
MarketChange,1773233919312277000,1773233919312420267
MarketChange,1773233919313199000,1773233919313291547
MarketChange,1773233919313568000,1773233919313787199
MarketChange,1773233921355050000,1773233921355136579
MarketChange,1773233921434128000,1773233921434202934
MarketChange,1773233922526849000,1773233922526930549
MarketChange,1773233923049953000,1773233923050033168
MarketChange,1773233923357950000,1773233923358050916
MarketChange,1773233924070419000,1773233924070543325
MarketChange,1773233924232490000,1773233924232606618
MarketChange,1773233924232792000,1773233924232922171
MarketChange,1773233924232822000,1773233924233044594
MarketChange,1773233924307164000,1773233924307278308
MarketChange,1773233924307468000,1773233924307583915
MarketChange,1773233924823655000,1773233924823751823
MarketChange,1773233924823928000,1773233924823991570
MarketChange,1773233925355580000,1773233925355662236
MarketChange,1773233925433408000,1773233925433474288
MarketChange,1773233925800414000,1773233925800490785
Ticker,1773233926998546000,1773233926998672682
MarketChange,1773233926998546000,1773233926998672682
MarketChange,1773233926999051000,1773233926999146144
MarketChange,1773233932527250000,1773233932527325670
MarketChange,1773233932574740000,1773233932575126043
MarketChange,1773233932574822000,1773233932575248124
Ticker,1773233932575698000,1773233932575790488
MarketChange,1773233932575698000,1773233932575790488
Ticker,1773233932575900000,1773233932576295085
MarketChange,1773233932575900000,1773233932576295085
Ticker,1773233932576239000,1773233932576816882
MarketChange,1773233932576239000,1773233932576816882
MarketChange,1773233932578334000,1773233932578449103
MarketChange,1773233932578370000,1773233932578451363
MarketChange,1773233932580027000,1773233932580164457
MarketChange,1773233932582345000,1773233932582541549
MarketChange,1773233932583237000,1773233932583395473
MarketChange,1773233932583527000,1773233932583650260
MarketChange,1773233932585806000,1773233932585967373
MarketChange,1773233932585964000,1773233932586089369
Ticker,1773233932590007000,1773233932590153844
MarketChange,1773233932590017000,1773233932590280297
MarketChange,1773233933600138000,1773233933600230672
MarketChange,1773233933600311000,1773233933600435060
Ticker,1773233936322305000,1773233936322440569
MarketChange,1773233936322305000,1773233936322440569
MarketChange,1773233936322570000,1773233936322631414
MarketChange,1773233936322661000,1773233936322764893
MarketChange,1773233936323524000,1773233936323703309
MarketChange,1773233936625854000,1773233936625923376
MarketChange,1773233936625880000,1773233936626046077
MarketChange,1773233936626413000,1773233936626546045
MarketChange,1773233936626552000,1773233936626674480
MarketChange,1773233939000298000,1773233939000373134
MarketChange,1773233940487573000,1773233940487662980
MarketChange,1773233940487997000,1773233940488059386
MarketChange,1773233940488304000,1773233940488369969
MarketChange,1773233940493181000,1773233940493249028
MarketChange,1773233940732025000,1773233940732089657
MarketChange,1773233942101505000,1773233942101584039
MarketChange,1773233942101830000,1773233942102127034
MarketChange,1773233942119877000,1773233942119945537
MarketChange,1773233942120073000,1773233942120296544
MarketChange,1773233942491151000,1773233942491219509
MarketChange,1773233942618220000,1773233942618297118
MarketChange,1773233943567862000,1773233943567947519
MarketChange,1773233943633331000,1773233943633399640
MarketChange,1773233944190896000,1773233944190986818
MarketChange,1773233944220233000,1773233944220304238
MarketChange,1773233944220478000,1773233944220541257
MarketChange,1773233944220800000,1773233944220900567
MarketChange,1773233945459933000,1773233945460032998
MarketChange,1773233945692903000,1773233945692992457
MarketChange,1773233945693205000,1773233945693317580
MarketChange,1773233945769857000,1773233945769935499
MarketChange,1773233945781905000,1773233945781976386
MarketChange,1773233947265295000,1773233947265428954
MarketChange,1773233947355606000,1773233947355733063
MarketChange,1773233947362004000,1773233947362072214
MarketChange,1773233949655368000,1773233949655448305
MarketChange,1773233949655643000,1773233949655701473
MarketChange,1773233950424716000,1773233950424798070
MarketChange,1773233950431295000,1773233950431361288
MarketChange,1773233953347468000,1773233953347645968
MarketChange,1773233953347696000,1773233953347894573
MarketChange,1773233953568339000,1773233953568422314
MarketChange,1773233953568589000,1773233953568654516
MarketChange,1773233954213199000,1773233954213299186
MarketChange,1773233954213232000,1773233954213419314
MarketChange,1773233954213306000,1773233954213422291
MarketChange,1773233954213331000,1773233954213542194
MarketChange,1773233954213587000,1773233954213666651
MarketChange,1773233954213609000,1773233954213668830
MarketChange,1773233954213635000,1773233954213792534
MarketChange,1773233954213740000,1773233954213916844
MarketChange,1773233954213767000,1773233954213918130
MarketChange,1773233955296475000,1773233955296692183
MarketChange,1773233955296701000,1773233955296812823
MarketChange,1773233957092579000,1773233957092667263
MarketChange,1773233957104102000,1773233957104174891
MarketChange,1773233957479202000,1773233957479278019
Ticker,1773233957479499000,1773233957479595173
MarketChange,1773233957479499000,1773233957479595173
MarketChange,1773233957479535000,1773233957479722745
MarketChange,1773233957479584000,1773233957479845883
MarketChange,1773233957479604000,1773233957479847619
MarketChange,1773233957480023000,1773233957480094587
MarketChange,1773233957480705000,1773233957480844679
MarketChange,1773233957482288000,1773233957482461610
MarketChange,1773233957482343000,1773233957482463652
MarketChange,1773233957482628000,1773233957482723194
MarketChange,1773233957499946000,1773233957500072677
MarketChange,1773233957500226000,1773233957500372113
MarketChange,1773233957500259000,1773233957500498266
MarketChange,1773233957500540000,1773233957500621249
MarketChange,1773233957574369000,1773233957574495045
MarketChange,1773233957700360000,1773233957700430700
MarketChange,1773233957749963000,1773233957750038585
MarketChange,1773233957750047000,1773233957750153337
MarketChange,1773233957750404000,1773233957750534521
MarketChange,1773233957750428000,1773233957750782560
MarketChange,1773233957750993000,1773233957751154358
MarketChange,1773233957751338000,1773233957751404173
MarketChange,1773233957751378000,1773233957751528424
MarketChange,1773233957751587000,1773233957751777198
MarketChange,1773233957799925000,1773233957800000136
MarketChange,1773233957949892000,1773233957949965860
MarketChange,1773233957949992000,1773233957950085189
MarketChange,1773233957950247000,1773233957950335406
MarketChange,1773233957950303000,1773233957950461943
MarketChange,1773233957950326000,1773233957950463693
MarketChange,1773233959198338000,1773233959198406690
MarketChange,1773233959794466000,1773233959794594066
MarketChange,1773233960234968000,1773233960235037037
MarketChange,1773233960575864000,1773233960575941818
MarketChange,1773233962298415000,1773233962298487392
MarketChange,1773233962642365000,1773233962642431469
MarketChange,1773233967662949000,1773233967663022493
MarketChange,1773233968910391000,1773233968910490490
MarketChange,1773233971185193000,1773233971185314373
Ticker,1773233976982907000,1773233976983073685
MarketChange,1773233976982907000,1773233976983073685
MarketChange,1773233976983814000,1773233976983998538
MarketChange,1773233976984330000,1773233976984488586
MarketChange,1773233976985232000,1773233976985362670
MarketChange,1773233976985754000,1773233976985981211
MarketChange,1773233976985776000,1773233976985988900
MarketChange,1773233976986076000,1773233976986231059
MarketChange,1773233976997086000,1773233976997150349
MarketChange,1773233976998980000,1773233976999197786
MarketChange,1773233976999540000,1773233976999699054
MarketChange,1773233977001389000,1773233977001625366
